,Name,TEAM,AGE,GP,W,L,MIN,DEF RTG,DREB,DREB%,%DREB,STL,STL%,BLK,%BLK,"OPP PTS
OFF TOV","OPP PTS
2ND CHANCE","OPP PTS
FB","OPP PTS
PAINT",DEF WS
555,D.J. Augustin,LAL,34,55,15,40,16.1,117.5,1,6.5,9.9,0.3,15.6,0,1.3,6.7,4.9,5.5,17.6,0.013
556,Paul Watson,OKC,27,9,2,7,17.4,117.6,2.7,14.5,22.6,0.3,12.5,0.3,17.6,6.1,6.8,5.8,19.3,0.014
557,Chris Silva,MIA,25,10,7,3,9.1,117.6,2.3,27.4,38.3,0,0,0.1,20,3.9,1.8,2.4,6.4,0.007
558,Kris Dunn,POR,28,14,1,13,24,117.8,2.9,12,19.1,1.6,31.5,0.2,9.1,12.8,8.1,8.9,28.3,0.018
559,Wes Iwundu,ATL,27,3,2,1,27.4,118.4,3.3,14.3,20,0.3,7.7,0,0,5.7,6,7.3,35.3,0.015
560,Trendon Watford,POR,21,48,16,32,18.1,118.4,3,16.3,24.8,0.5,18.1,0.6,33.3,7.4,4.9,6,17.7,0.01
561,Jahmi'us Ramsey,SAC,21,19,2,17,7,118.5,0.5,6.8,10.2,0.1,7.1,0.1,9.1,2.7,2.4,2.3,7.6,0.004
562,Norman Powell,LAC,29,45,15,30,32.4,118.7,2.8,8.9,12.6,0.9,18.7,0.5,14.6,11.8,8.4,9.3,34.4,0.016
563,Miye Oni,UTA,24,16,15,1,2.8,118.8,0.4,11.8,16.7,0,0,0,0,1.3,0.9,0.8,2.6,0.001
564,Jaylen Hoard,OKC,23,7,2,5,34.2,119.1,7.7,22.8,33.3,0.9,18.8,0.7,20,11.6,11.1,11.3,36.6,0.012
565,Terry Taylor,IND,22,33,7,26,21.6,119.1,2.3,11.7,17.2,0.4,13.3,0.2,12.5,8.8,6.2,6.7,24.1,0.008
566,Lindell Wigginton,MIL,24,19,11,8,10.5,119.2,1.2,10.6,15.7,0.3,25,0.1,7.7,4.8,3.7,4.6,13.4,0.004
567,Quinndary Weatherspoon,GSW,25,11,8,3,6.7,119.4,1.1,18.2,24.5,0.1,6.7,0.1,20,2.4,1.6,2,5.5,0.002
568,Keon Johnson,POR,20,37,8,29,18.8,119.8,1.5,8.3,13.5,0.8,22.6,0.3,17.6,7,6.9,6.2,19.6,0.003
569,Gabe York,IND,28,2,0,2,10.7,120.4,1,14.3,22.2,1,28.6,0.5,50,3.5,3.5,1,11,0
570,Aleem Ford,ORL,24,5,2,3,14.7,120.7,2.6,16,31,0.2,11.1,0,0,6.4,7.8,2,16,-0.002
571,Tyrone Wallace,NOP,28,6,4,2,12.5,121.4,1.3,13.3,20,0.5,20,0.2,20,4.8,3.2,2.5,15.3,-0.004
572,Myles Powell,PHI,24,11,8,3,4.7,121.4,0.5,9.8,17.9,0.1,11.1,0,0,1.2,1.5,1.1,4.4,-0.002
573,Alfonzo McKinnie,CHI,29,17,8,9,12.1,121.5,1.2,11.5,17.5,0.1,6.9,0.2,14.3,3.5,3.2,2.8,15.1,-0.004
574,Brandon Williams,POR,22,24,2,22,26.7,121.6,2.3,8.9,13.8,1,20.3,0.4,18.2,11.4,9,9,26.4,-0.01
575,Carlik Jones,DEN,24,5,3,2,4.7,121.8,0.4,6.9,10.5,0.2,25,0,0,2.8,2.2,0.8,5.2,-0.002
576,Elijah Hughes,POR,24,36,15,21,12.1,121.8,1.4,11.8,18.2,0.4,20.6,0.2,22.2,5.6,4.1,4.4,13.1,-0.006
577,Jemerrio Jones,LAL,27,2,0,2,7.4,121.9,0.5,5.6,10,0.5,50,0,0,3,5,0,5,-0.004
577,Moses Wright,DAL,23,4,4,0,3.7,121.9,0.5,14.3,20,0,0,0.3,100,2.5,0.5,1.3,2.5,-0.002
579,Tremont Waters,WAS,24,3,0,3,16.8,122.5,1.3,7.7,11.4,1.7,38.5,0,0,10,6.3,2.7,12.7,-0.012
580,Cameron Oliver,ATL,25,2,1,1,21.7,123.3,2,12.1,15.4,0.5,20,0.5,33.3,5,2,7,28,-0.019
581,Jared Harper,NOP,24,5,2,3,8.6,123.5,0,0,0,0.8,40,0.2,100,1.4,4.4,1.2,8.4,-0.008
582,Keljin Blevins,POR,26,31,4,27,11.3,124.9,0.9,9,14.7,0.4,20.6,0,3.6,4.6,4.8,3.4,12,-0.015
583,Georgios Kalaitzakis,OKC,23,13,8,5,16.4,124.9,1.2,7.4,11.5,0.8,37.9,0.2,10,6.4,5.8,6.5,18.9,-0.022
584,David Johnson,TOR,21,2,2,0,1,125,0,0,0,0,0,0,0,0,0,1.5,0,-0.001
584,Zylan Cheatham,UTA,26,1,0,1,5.2,125,0,0,0,0,0,0,0,2,0,6,6,-0.008
586,Zavier Simpson,OKC,25,4,1,3,43.5,125.1,4.8,11.4,17.6,1.3,19.2,1,25,14.5,16,15.8,48.5,-0.06
587,Aaron Henry,PHI,22,6,6,0,2.8,127,0.2,4.8,11.1,0,0,0.3,25,1.7,1.5,1.2,3,-0.006
588,McKinley Wright IV,MIN,23,5,3,2,3.8,128.2,0,0,0,0,0,0,0,1,0.8,0.8,5.2,-0.009
589,Melvin Frazier Jr.,OKC,25,3,0,3,39.9,130.3,2.7,7.2,10.7,0.3,6.7,0,0,12.3,13,16,46,-0.115
590,Daniel Oturu,TOR,22,3,1,2,9.1,131.7,1.3,14.8,23.5,0,0,0.7,66.7,6,2,1,6,-0.033
591,Vernon Carey Jr.,WAS,21,7,3,4,6.3,132.3,0.6,9.3,13.3,0.3,40,0.1,33.3,2.7,3.1,3.1,6.9,-0.024
592,Juwan Morgan,BOS,25,2,1,1,15.5,132.3,1,6.5,10.5,0,0,0,0,9.5,6,1,15,-0.056
593,Cheick Diallo,DET,25,3,0,3,10.2,132.9,2.7,29.6,42.1,0.3,11.1,0,0,6.7,2,4.3,14,-0.042
594,JaQuori McLaughlin,DAL,24,4,2,2,2.7,134.6,0,0,0,0,0,0,0,2,0,1,4,-0.014
595,Matt Mooney,NYK,27,1,1,0,1.9,140,0,0,0,1,100,0,0,2,2,0,4,-0.014
595,Tyler Hall,NYK,25,1,1,0,1.9,140,0,0,0,0,0,0,0,2,2,0,4,-0.014
597,Jaden Springer,PHI,19,2,2,0,2.8,141.7,0.5,12.5,33.3,0,0,1,50,1.5,1,2.5,5,-0.019
598,Tyrell Terry,MEM,21,2,2,0,1.5,144.4,0,0,0,0,0,0,0,0,1,0,2,-0.015
599,Arnoldas Kulboka,CHA,24,2,2,0,2.7,150,0,0,0,0,0,0,0,1,2.5,0,5,-0.025
599,George King,DAL,28,4,2,2,4.8,150,1.3,25,45.5,0,0,0,0,4.3,3.3,2.5,7,-0.046
599,Jordan Goodwin,WAS,23,2,1,1,3,150,0.5,20,50,0,0,0,0,1,1,0,1,-0.017
602,Jordan Bell,CHI,27,1,1,0,2,175,0,0,0,1,100,0,0,0,0,0,4,-0.031
603,CJ Miles,BOS,35,1,1,0,2,180,0,0,0,0,0,0,0,1,0,0,2,-0.043
603,Joe Johnson,BOS,41,1,1,0,2,180,0,0,0,0,0,0,0,1,0,0,2,-0.043
605,Sam Dekker,TOR,28,1,1,0,0.9,250,0,0,0,0,0,0,0,0,2,3,2,-0.038
